GEDIV,GTMETSTA,GTCBSASZ,PESEX,PRTAGE,PEEDUCA,PUWK,PTS16E
5,2,0,2,39,40,2,30
3,2,0,2,80,39,3,4
3,2,0,1,44,43,1,3
3,1,5,1,77,46,2,1
3,1,5,2,26,40,2,2
3,1,5,2,72,42,3,12
3,1,5,1,76,43,3,12
3,2,0,1,30,39,1,15
3,1,5,2,65,44,1,500
3,1,5,1,38,43,1,80
3,1,5,2,72,43,3,25
3,1,5,1,72,43,3,100
3,1,5,1,69,45,3,100
3,1,5,2,73,45,3,25
3,1,5,2,48,43,1,8
3,1,5,1,52,43,1,104
3,1,5,2,34,46,1,200
3,1,5,1,36,43,1,12
3,1,5,1,67,40,1,3
3,1,5,2,70,40,1,3
3,1,5,2,50,44,1,100
3,1,5,1,30,46,1,3
3,1,5,2,38,44,1,52
3,1,5,1,41,39,1,10
3,1,5,2,18,39,2,200
3,1,4,1,61,39,2,50
3,1,4,2,60,39,2,500
3,1,4,2,76,39,3,36
3,1,5,1,51,39,1,60
3,1,5,2,66,39,1,96
3,1,5,1,77,39,3,5
3,1,4,1,74,44,3,200
3,1,4,2,73,44,3,200
3,1,5,2,18,39,2,4
3,1,5,1,72,39,3,2
3,1,5,1,36,43,1,20
3,1,5,2,40,43,1,5
3,1,5,1,40,43,1,150
3,2,0,1,38,44,1,40
3,2,0,2,38,43,1,60
3,2,0,2,35,44,2,30
3,2,0,1,37,44,1,30
3,1,5,2,62,43,1,40
3,1,5,1,51,44,1,120
3,1,5,2,50,44,1,120
3,1,5,1,55,39,1,418
3,1,5,1,41,40,1,500
3,1,5,2,39,43,1,100
3,1,5,1,64,41,1,24
3,1,5,1,49,35,1,60
3,1,4,2,60,42,1,100
3,1,4,2,59,44,1,12
3,1,4,1,19,39,1,15
3,2,0,2,80,44,3,10
2,1,5,2,64,43,2,84
2,1,5,1,79,44,1,300
2,1,5,2,60,44,3,24
2,1,5,2,22,40,2,40
2,1,3,2,22,39,1,24
2,1,7,2,75,39,3,1
2,1,7,1,60,40,1,200
2,1,5,2,56,43,1,24
2,1,5,2,67,40,3,120
2,1,5,1,74,39,3,500
2,1,5,2,71,39,3,200
2,1,2,1,50,43,1,10
2,1,7,2,51,40,2,30
2,1,7,2,38,44,2,60
2,1,7,2,62,46,1,15
2,1,0,2,64,41,3,104
2,1,0,1,70,42,3,100
2,1,0,2,63,39,3,500
2,1,7,2,57,45,1,30
2,1,3,2,45,43,1,72
2,2,0,2,62,39,3,6
2,1,4,1,74,42,3,4
2,1,4,2,51,44,1,24
2,1,4,1,51,43,1,150
2,1,4,2,71,43,3,48
2,1,4,1,40,40,1,25
2,1,2,2,85,43,3,96
2,1,2,2,22,43,1,100
2,1,4,2,66,39,1,10
2,1,4,1,61,43,1,20
2,1,7,2,60,43,1,40
2,1,7,1,63,44,1,20
2,1,7,1,20,40,2,5
2,1,7,2,35,44,1,180
2,1,4,2,64,43,1,60
2,1,4,1,34,39,1,52
2,2,0,2,80,44,3,20
2,2,0,1,80,46,3,20
2,2,0,2,71,40,3,10
2,1,5,1,52,43,1,100
2,1,5,2,37,44,1,52
2,1,5,1,36,44,1,10
2,1,3,2,80,43,3,10
2,1,3,2,28,43,1,30
1,1,5,1,60,44,1,50
1,1,5,2,18,39,2,20
1,1,5,2,38,40,1,48
1,1,5,1,42,40,1,20
1,1,5,2,72,40,1,16
1,1,5,2,46,43,1,8
1,1,5,1,54,39,1,4
1,1,5,1,32,43,1,8
1,1,5,1,78,39,3,215
5,1,4,2,71,44,2,5
5,1,4,1,69,41,1,10
5,1,2,1,72,46,1,150
5,1,4,2,47,44,2,100
5,1,4,2,69,41,3,52
5,1,5,2,65,39,3,40
5,2,0,1,73,43,3,300
5,2,0,2,71,39,3,150
5,1,3,1,58,43,3,52
5,1,3,2,66,40,1,52
5,1,3,2,76,39,3,100
5,1,4,2,63,39,1,25
5,1,4,1,54,40,1,10
5,1,4,2,56,39,1,20
5,2,0,2,66,43,2,312
5,2,0,1,60,43,1,52
5,1,4,1,24,43,1,32
5,1,4,2,73,44,3,20
5,1,3,1,29,43,1,40
6,2,0,2,24,39,1,50
6,2,0,1,27,39,1,50
6,1,4,2,41,44,2,100
6,1,2,1,61,44,1,270
6,1,2,2,30,43,1,50
6,1,2,2,52,43,1,20
6,1,2,1,54,45,1,100
6,1,5,2,22,43,2,10
6,1,4,1,72,41,3,15
6,1,5,1,62,41,1,2
6,1,3,2,74,44,3,365
6,1,5,2,45,43,1,10
6,1,5,1,46,43,1,10
6,1,5,1,51,39,1,52
1,2,0,2,63,39,3,25
1,2,0,1,61,44,1,40
1,2,0,1,45,43,1,70
1,2,0,2,47,43,1,48
1,2,0,2,75,40,1,25
1,2,0,1,76,42,1,35
1,1,2,1,53,43,1,48
1,1,2,2,66,44,3,200
1,1,2,1,67,44,1,200
1,1,2,1,62,43,3,12
1,2,0,2,76,43,3,100
1,2,0,2,55,44,1,20
1,2,0,1,44,39,1,20
1,2,0,2,46,44,1,6
1,2,0,2,33,44,1,12
1,2,0,2,75,39,1,420
5,1,0,2,58,39,1,50
5,1,7,1,23,43,1,40
5,1,7,2,44,44,1,2
5,1,7,1,44,45,1,5
5,1,7,2,47,43,2,40
5,1,7,2,57,42,1,87
5,1,7,2,51,46,1,250
5,1,2,2,70,39,3,20
5,1,5,1,44,43,1,180
5,1,5,2,44,44,1,240
5,1,5,2,74,44,3,25
5,1,7,2,73,39,3,3
5,2,0,1,31,39,1,500
5,2,0,2,34,39,1,40
5,2,0,1,35,39,1,40
5,1,5,2,56,43,1,12
5,1,7,2,39,39,2,12
5,1,7,1,39,46,1,52
5,1,5,1,35,40,1,10
5,1,5,1,76,44,2,150
5,1,5,2,72,46,1,20
5,1,5,1,71,43,1,30
5,1,5,2,37,40,1,10
5,1,5,1,36,40,2,15
5,1,5,1,66,40,3,5
5,1,5,2,73,40,3,50
5,1,5,2,51,40,2,15
5,1,5,1,38,43,1,12
5,1,3,2,60,43,1,100
5,2,0,1,71,43,3,30
5,2,0,2,70,41,3,6
5,1,0,2,60,40,2,300
5,1,0,1,61,42,1,300
5,2,0,2,31,39,1,3
5,2,0,1,37,43,1,1
5,2,0,2,37,41,1,1
5,1,2,1,29,39,1,6
5,1,2,2,26,40,1,6
6,1,2,2,56,42,2,72
6,2,0,2,43,40,2,200
6,2,0,2,49,45,1,3
6,2,0,2,33,46,1,6
6,1,2,2,36,44,1,120
6,1,3,1,37,44,1,15
5,1,3,1,65,43,3,20
5,1,3,2,62,43,3,20
5,1,3,2,78,39,3,2
5,1,7,2,39,43,1,15
5,1,7,1,42,45,1,10
5,1,7,1,32,44,1,16
5,1,7,2,27,43,1,4
5,1,7,1,48,44,1,100
5,1,7,2,34,46,1,200
5,1,7,2,41,46,1,16
5,1,7,1,57,44,1,8
5,1,7,2,70,40,1,4
5,1,7,2,72,45,3,500
5,1,7,2,44,44,1,30
5,1,7,2,59,42,1,25
6,1,2,2,40,40,1,100
6,2,0,1,53,44,3,110
7,1,4,1,32,43,1,2
7,1,4,2,31,43,1,2
7,2,0,2,38,44,1,36
7,2,0,1,40,43,1,12
7,1,3,1,51,39,1,16
7,1,4,2,38,42,1,15
7,1,4,1,42,40,1,36
7,1,4,1,46,43,2,6
7,1,3,1,66,41,1,100
7,1,4,2,63,40,1,6
7,1,3,2,57,40,3,36
7,1,3,2,62,43,2,10
7,1,3,1,61,43,1,15
7,1,3,1,60,43,3,6
7,1,0,2,59,43,2,20
7,1,0,2,71,44,1,20
7,2,0,2,67,40,2,20
7,1,5,1,69,43,1,10
7,1,5,2,70,44,3,10
1,1,4,2,19,40,2,48
1,1,2,2,36,39,1,4
1,1,6,2,49,43,2,4
1,1,6,2,56,44,1,3
1,1,6,1,28,43,1,4
1,1,6,1,42,46,1,4
6,2,0,2,73,44,3,40
6,1,4,1,58,42,1,12
6,1,4,2,27,44,1,8
6,2,0,2,48,43,1,12
6,2,0,1,69,41,3,500
6,2,0,2,64,43,3,36
6,2,0,1,65,41,3,36
6,2,0,1,30,39,1,6
6,2,0,2,34,41,1,5
1,2,0,2,29,39,1,6
1,1,3,2,52,44,1,20
1,1,3,1,40,43,1,240
1,1,3,2,31,43,1,48
1,1,3,1,57,45,1,12
1,1,3,2,58,42,1,2
1,2,0,2,60,43,3,10
1,1,6,1,46,42,1,8
1,1,6,2,36,43,1,250
2,1,7,2,47,43,1,25
5,1,2,1,69,43,3,100
5,1,4,2,71,37,3,24
5,1,4,2,80,37,3,2
5,1,4,2,63,41,1,8
5,1,3,1,38,42,1,52
5,2,0,2,45,46,1,120
5,1,4,2,47,43,1,24
5,1,4,1,51,46,1,30
5,1,4,2,51,43,2,50
6,1,4,2,36,42,1,1
6,2,0,2,37,44,1,10
6,2,0,2,53,43,3,16
1,2,0,1,58,41,1,10
1,2,0,1,56,39,1,96
1,1,2,2,73,44,1,10
1,1,2,1,73,43,1,10
1,1,2,2,63,39,1,4
1,2,0,2,61,39,2,52
1,2,0,2,65,39,2,30
1,2,0,1,79,44,3,30
1,2,0,2,78,44,3,6
5,1,3,1,28,46,1,48
5,2,0,1,85,39,3,100
5,2,0,1,67,40,2,12
5,2,0,2,42,41,2,400
5,2,0,2,55,43,1,60
5,2,0,1,72,43,3,30
5,2,0,2,66,44,2,12
5,2,0,1,68,43,2,12
5,1,0,2,73,41,1,100
5,1,2,2,48,43,1,96
5,1,2,2,41,39,1,100
5,1,2,2,74,44,3,20
5,1,2,1,61,39,1,12
5,1,2,2,72,44,3,100
5,1,2,1,74,46,3,50
5,2,0,2,37,43,1,10
9,1,0,1,60,43,2,500
9,1,0,1,49,39,1,90
9,1,0,1,48,43,1,3
9,1,0,2,40,39,1,3
9,1,0,2,67,43,2,4
9,1,0,1,21,39,1,15
9,1,0,1,27,39,1,6
9,1,0,2,51,39,1,5
9,2,0,1,54,40,1,60
9,1,0,2,80,39,3,30
9,1,0,2,52,40,2,50
9,1,0,1,20,39,1,20
9,1,0,2,56,44,1,500
9,2,0,1,85,39,3,7
8,1,6,1,79,42,3,50
8,1,6,2,85,40,3,10
8,1,6,2,45,42,1,12
8,1,6,2,48,35,1,250
8,1,6,2,30,43,1,16
8,1,6,1,30,43,1,8
8,1,6,2,77,43,3,2
8,1,6,1,36,41,2,20
8,1,6,2,44,43,1,50
8,1,6,1,72,40,1,500
8,1,6,2,68,40,1,500
8,1,6,2,60,46,1,4
8,1,6,2,64,40,2,20
8,1,4,1,49,45,1,40
8,1,4,1,28,43,1,20
8,1,6,2,27,43,1,100
8,1,6,1,28,43,1,55
8,1,6,2,85,41,3,225
8,1,2,1,23,43,1,40
7,2,0,2,58,38,3,500
7,1,3,2,66,40,2,500
7,1,3,2,47,44,1,48
7,1,3,2,31,43,2,40
7,1,3,1,29,43,1,80
7,1,3,2,37,44,1,45
7,1,3,2,36,44,2,5
7,1,2,1,35,40,1,20
7,1,2,2,32,44,1,20
7,1,4,1,32,44,1,96
7,2,0,2,36,43,1,10
7,1,4,1,67,43,3,500
7,2,0,2,74,44,1,6
7,2,0,1,76,43,1,3
7,2,0,1,19,39,1,32
7,1,4,1,50,41,1,24
7,1,4,2,45,42,2,13
7,1,3,1,20,41,1,50
7,1,3,2,42,43,1,20
9,1,6,2,57,43,1,500
9,1,6,1,38,40,1,8
9,1,6,1,26,43,1,35
9,1,6,2,28,43,1,10
9,1,6,1,45,44,1,60
9,1,6,2,38,44,2,300
9,1,5,2,56,43,1,50
9,1,4,2,72,44,2,100
9,2,0,2,54,44,1,12
9,1,7,1,41,40,1,36
9,1,7,1,49,43,1,10
9,1,7,2,43,43,1,2
9,1,7,1,26,40,2,500
9,1,7,1,43,44,1,100
9,1,7,2,63,43,1,15
9,1,7,1,62,44,1,8
9,1,7,1,41,43,2,20
9,1,7,2,36,43,2,20
9,1,7,1,25,43,1,8
9,1,7,1,63,43,2,15
9,1,7,1,68,44,3,200
9,1,7,1,67,43,3,60
9,1,7,2,47,44,1,4
9,1,7,2,52,39,2,40
9,1,7,1,51,44,1,6
9,1,7,2,48,44,1,24
9,1,7,1,45,44,1,20
9,1,7,2,40,43,1,20
9,1,7,1,45,44,1,20
9,1,7,1,60,45,1,20
9,1,7,2,56,41,1,6
9,1,7,1,50,43,1,10
9,1,7,2,30,43,1,120
9,1,7,1,37,39,1,2
9,1,7,1,62,45,1,30
9,1,7,1,70,44,3,30
9,1,7,1,49,43,1,20
9,1,7,1,31,43,1,24
9,1,7,2,32,43,1,12
9,1,7,2,25,43,1,20
9,1,7,2,25,43,1,500
9,2,0,2,59,40,2,52
9,2,0,1,80,43,1,48
9,2,0,2,80,39,3,3
9,1,7,1,46,43,1,12
9,1,5,1,38,44,1,4
9,1,5,2,39,44,1,4
9,1,5,1,55,44,1,5
9,1,5,2,49,46,1,5
9,1,5,2,62,44,1,500
9,1,5,2,52,43,2,50
9,1,6,2,70,44,3,100
9,1,6,1,58,43,3,104
9,1,6,1,59,44,1,80
9,1,6,2,29,43,1,80
9,1,6,2,39,41,2,20
9,1,6,2,76,41,3,30
9,1,6,2,40,43,2,500
9,1,6,2,85,40,3,150
9,1,6,2,36,44,1,20
9,1,6,1,43,41,1,84
9,1,6,2,43,44,1,5
9,1,6,2,55,46,1,12
9,1,6,1,36,43,1,10
9,1,4,1,60,45,1,144
9,1,4,2,71,43,2,12
9,1,6,2,59,43,1,2
9,1,6,2,52,43,2,60
9,1,6,1,20,40,2,8
9,1,3,1,61,41,1,2
9,1,5,2,52,43,1,216
9,1,5,2,46,43,1,35
9,1,5,1,44,43,1,50
9,1,5,2,31,46,1,300
9,1,5,2,33,43,1,20
9,1,3,1,39,44,2,12
9,1,3,2,35,44,2,12
9,1,3,2,73,43,3,15
9,1,2,2,71,40,3,450
9,1,2,1,75,40,3,300
9,1,2,1,25,39,1,8
9,1,2,2,37,39,1,8
9,1,2,2,37,39,1,4
9,1,3,2,56,43,2,12
9,1,3,1,24,40,2,12
9,1,3,1,50,44,1,2
9,1,3,2,49,44,1,3
9,1,3,2,40,43,2,30
9,1,3,1,40,43,1,40
9,1,4,2,53,39,1,50
9,1,4,1,32,44,1,45
9,1,4,2,33,45,1,45
8,1,6,1,76,40,3,80
8,1,6,2,74,43,3,80
8,1,6,1,41,40,1,150
8,1,6,2,43,40,2,150
8,1,6,2,39,44,1,100
8,1,6,2,48,43,1,96
8,1,6,2,31,46,1,120
8,1,6,2,73,43,3,72
8,1,6,1,46,43,1,240
8,1,6,1,39,44,1,10
8,2,0,2,50,43,1,40
8,2,0,2,35,43,1,12
8,1,6,2,51,43,1,36
8,1,6,2,30,40,1,400
8,1,3,1,49,43,1,40
8,1,3,1,40,39,1,20
9,1,4,1,49,39,1,25
9,1,4,2,35,40,1,3
9,1,4,2,66,44,1,120
9,1,4,1,63,44,1,12
9,1,4,1,36,43,1,4
9,2,0,2,43,40,1,30
8,1,4,2,44,42,1,20
8,1,4,1,41,44,1,4
8,1,4,2,41,43,1,104
8,1,4,2,49,43,1,150
8,1,0,2,34,40,2,1
8,1,2,2,37,42,1,1
8,1,2,1,28,43,1,80
8,1,2,1,56,44,2,20
8,1,4,2,71,40,3,500
8,2,0,1,76,43,2,200
8,2,0,2,72,40,2,260
8,2,0,2,40,40,2,10
8,2,0,1,79,44,3,200
8,2,0,2,73,43,3,144
8,1,2,2,73,43,3,100
8,1,2,1,75,45,3,210
8,1,2,1,59,42,1,50
8,1,2,2,58,42,1,6
8,2,0,1,71,39,3,5
8,2,0,1,52,46,1,500
3,1,7,2,59,44,1,24
3,1,7,1,22,39,1,12
3,1,7,1,32,43,1,6
3,1,7,2,43,43,1,100
3,1,7,2,24,43,1,4
3,1,7,2,35,44,1,33
3,1,7,1,21,42,2,10
3,1,7,2,69,43,3,24
3,1,7,2,34,43,1,100
3,1,7,1,50,43,1,16
3,2,0,1,35,43,1,104
3,2,0,2,35,43,1,52
3,2,0,1,57,39,2,12
3,2,0,2,56,40,1,8
3,1,7,1,52,44,1,36
3,1,7,2,52,44,2,36
3,1,7,1,44,39,1,20
3,1,7,2,43,43,2,24
3,1,7,1,36,43,1,100
3,1,7,2,33,44,1,100
3,1,0,2,36,42,1,2
3,1,0,1,67,41,3,75
3,1,0,2,67,41,1,25
3,1,7,2,44,44,1,20
3,1,7,1,46,44,1,20
3,1,7,1,32,41,1,72
3,1,7,1,50,44,1,100
3,1,7,2,51,44,1,20
3,1,7,2,60,43,1,104
3,1,7,1,71,43,3,24
3,1,7,2,60,44,3,55
3,1,6,2,45,44,1,50
3,1,3,1,36,44,1,80
3,1,3,2,35,43,1,170
3,1,6,2,38,43,1,20
3,1,6,1,38,43,1,15
3,1,3,1,63,39,1,36
3,1,3,1,37,43,1,24
3,1,3,2,37,44,1,15
3,1,0,1,38,43,1,40
3,1,7,1,64,43,3,40
3,1,7,1,18,39,2,30
3,1,7,2,48,41,1,100
3,1,2,2,69,39,3,24
3,1,2,1,28,40,1,16
3,2,0,1,53,40,1,500
3,1,5,2,45,44,1,60
3,1,5,1,38,43,1,40
3,1,5,2,38,42,1,40
3,1,5,1,76,44,1,48
3,1,5,2,71,39,1,30
3,1,5,1,49,39,1,72
3,1,5,2,48,39,1,72
3,1,5,2,20,42,1,72
3,1,7,1,46,43,1,50
3,1,7,2,47,44,1,6
3,1,7,1,20,39,1,12
3,1,7,2,56,44,1,24
3,1,5,2,44,45,1,100
3,1,5,2,43,44,2,25
3,1,5,2,76,45,1,60
3,1,5,2,60,43,1,100
3,1,7,1,80,43,3,70
3,1,3,1,67,43,1,50
3,2,0,2,70,40,3,6
3,2,0,2,35,40,1,12
3,1,2,1,62,44,1,85
3,1,2,2,62,44,1,80
3,1,2,2,39,44,1,100
3,1,2,2,67,39,3,20
3,1,2,1,55,44,3,52
4,1,2,1,44,39,1,10
4,2,0,1,39,43,1,10
4,2,0,2,39,43,1,6
4,2,0,1,25,40,1,5
4,2,0,2,33,43,1,25
4,2,0,1,76,40,3,20
4,2,0,2,74,40,3,20
4,2,0,2,32,43,1,100
4,2,0,1,36,41,1,150
4,2,0,1,66,42,3,3
4,1,2,2,28,43,1,60
4,1,3,2,23,39,1,2
4,1,3,1,23,39,1,5
4,1,3,1,59,43,1,25
4,1,3,2,57,41,1,50
4,1,3,1,50,39,1,16
4,1,4,2,42,41,1,24
4,1,4,2,62,44,3,24
4,1,4,1,63,43,3,10
4,1,4,1,40,40,1,4
4,2,0,2,70,43,3,450
4,1,0,2,37,44,1,60
4,1,0,1,31,46,1,30
4,1,4,1,57,40,1,24
4,2,0,1,29,39,2,35
4,1,0,2,52,44,1,12
4,2,0,2,35,43,1,20
4,2,0,1,41,43,1,40
4,1,4,1,56,43,1,80
4,1,4,2,21,42,1,200
4,1,5,1,70,43,3,72
4,1,5,2,68,44,3,72
4,1,5,2,44,43,1,12
4,1,5,2,76,44,3,60
4,1,4,2,29,43,1,108
4,1,4,1,27,40,1,10
4,1,4,1,28,39,1,1
4,1,4,1,25,40,1,20
4,1,4,2,74,44,3,24
4,1,4,2,63,43,1,128
4,1,4,1,32,43,1,40
4,1,4,2,32,43,2,80
4,1,4,1,35,39,1,5
4,1,4,2,35,41,2,5
4,1,2,1,73,42,1,8
4,1,2,2,58,40,1,10
3,2,0,1,73,46,3,4
3,2,0,2,73,43,3,4
3,2,0,1,35,43,1,30
3,1,0,2,45,43,1,100
3,1,2,1,80,44,1,400
3,1,2,1,29,35,1,20
3,1,2,2,36,43,1,40
3,1,2,1,35,42,1,40
3,1,3,2,66,44,3,100
3,1,3,1,66,44,1,50
3,1,3,2,54,39,1,104
3,2,0,2,45,44,1,240
3,2,0,2,78,39,3,416
3,2,0,2,34,39,1,20
3,1,3,2,37,40,1,8
3,1,3,2,65,40,3,1
3,2,0,2,67,39,3,240
3,2,0,2,37,39,1,10
3,2,0,1,46,41,1,5
3,2,0,2,41,43,1,50
3,2,0,1,41,40,1,12
3,1,3,2,45,43,2,3
3,1,3,2,35,41,1,15
3,1,4,1,24,43,1,15
3,1,4,2,22,43,1,10
3,1,4,1,46,39,1,10
3,1,4,1,39,40,1,12
3,1,4,2,43,44,1,20
3,1,6,2,63,44,2,20
3,1,6,1,63,40,2,20
3,1,0,2,25,43,1,10
3,1,4,2,38,42,1,3
3,1,2,2,79,39,3,24
3,1,2,1,30,39,2,200
3,1,6,2,43,43,1,40
3,1,6,2,73,43,3,300
3,1,6,1,74,43,3,6
3,1,6,2,74,39,3,6
3,1,4,1,72,43,3,25
3,1,4,2,70,39,3,2
3,1,4,1,52,43,1,20
3,1,4,2,63,42,1,10
3,1,4,1,62,42,1,16
3,1,4,2,59,43,1,20
3,1,2,1,73,39,3,200
3,1,3,2,68,43,1,480
3,1,3,1,32,39,1,2
3,1,3,2,32,39,1,2
4,1,6,1,71,41,3,30
4,2,0,2,71,41,3,20
4,2,0,2,61,41,3,12
4,2,0,2,40,40,1,60
4,1,6,2,47,43,1,40
4,1,6,1,46,43,1,20
4,1,6,1,60,44,3,8
4,1,6,2,57,43,1,35
4,1,6,1,58,43,1,8
4,1,6,2,54,44,1,8
4,1,6,2,55,44,1,100
4,1,6,1,58,42,1,10
4,1,6,2,63,44,2,3
4,1,0,2,61,42,1,12
4,1,6,2,63,39,3,20
4,1,6,2,25,43,1,15
4,1,6,2,37,32,1,35
4,1,6,2,58,45,1,500
4,1,6,1,18,39,2,36
4,1,6,2,36,43,1,15
4,1,6,1,36,44,1,8
4,2,0,2,72,42,1,10
4,2,0,1,75,42,3,4
4,2,0,2,60,43,3,30
4,2,0,2,80,39,2,6
4,1,0,2,65,45,2,36
4,1,0,1,33,40,1,12
4,1,0,1,79,39,1,100
4,1,0,2,23,43,1,75
4,1,0,1,59,39,1,300
4,1,0,2,52,43,1,300
4,1,0,2,39,41,2,4
4,1,5,2,85,39,3,40
4,1,3,2,35,40,1,1
4,1,3,1,29,39,2,16
4,1,5,1,48,43,1,120
4,1,6,2,44,43,1,100
4,1,6,1,45,39,1,40
4,1,0,2,74,40,3,15
4,1,0,1,70,39,3,100
4,1,5,2,52,43,1,3
4,1,5,1,59,44,2,3
4,1,6,1,45,43,1,25
4,1,6,2,47,44,1,24
4,1,6,2,54,39,2,30
4,1,6,2,42,44,1,12
4,2,0,2,72,39,3,15
4,2,0,2,76,43,3,8
4,1,6,1,36,45,1,10
4,1,6,2,39,39,1,20
4,1,6,1,27,43,1,10
4,1,6,1,32,46,2,20
8,2,0,2,34,42,1,12
8,2,0,1,38,44,1,20
8,2,0,1,80,42,2,100
8,2,0,1,44,39,1,2
8,2,0,2,26,43,1,240
8,2,0,2,67,43,1,120
8,2,0,2,65,43,1,120
8,2,0,1,66,43,1,120
8,2,0,2,77,43,3,100
8,2,0,1,64,40,2,10
8,2,0,2,63,43,1,20
8,2,0,1,56,40,1,2
8,2,0,2,60,39,1,20
8,2,0,1,80,39,3,15
8,2,0,1,24,43,1,10
8,2,0,2,59,40,2,5
8,2,0,1,63,40,1,24
8,1,2,2,85,39,3,156
8,1,2,2,58,43,1,48
4,1,4,1,38,44,1,10
4,1,4,2,38,43,1,364
4,1,4,2,28,43,1,10
4,1,4,1,33,44,1,12
4,1,4,1,33,44,1,20
4,1,4,2,33,43,1,50
4,1,4,1,33,43,1,60
4,1,4,2,72,39,3,500
4,1,4,1,37,44,1,8
4,1,4,2,38,43,1,8
4,1,4,1,51,43,2,90
4,1,4,2,42,45,1,90
4,1,0,1,59,40,2,7
4,1,0,1,50,43,1,20
4,1,0,2,85,40,3,288
4,1,0,1,50,43,1,50
4,1,0,2,35,43,1,3
4,2,0,2,49,43,1,260
4,1,4,2,26,42,1,30
4,1,4,1,46,44,1,2
4,1,4,1,46,40,3,416
8,1,5,1,32,43,1,40
8,1,5,2,31,43,1,40
8,1,5,2,32,39,1,48
8,1,5,2,46,44,1,4
8,1,5,2,55,43,2,500
8,1,0,2,55,39,1,30
8,1,0,2,74,43,2,200
8,1,4,2,63,41,1,240
8,1,4,1,68,43,1,100
8,1,4,1,80,42,3,50
8,1,4,2,38,40,1,5
8,1,4,2,72,43,3,25
8,2,0,1,55,46,1,250
8,2,0,2,56,46,1,20
8,2,0,1,38,46,1,36
8,2,0,2,30,46,1,20
8,1,4,2,57,39,2,8
8,1,2,1,44,46,1,100
8,1,2,2,59,40,3,3
8,1,2,2,52,40,1,25
4,1,0,1,47,41,1,80
4,1,2,2,50,43,1,6
4,1,2,2,85,43,3,30
4,1,2,2,62,43,1,24
4,1,2,2,41,44,1,6
4,1,2,1,41,44,1,150
4,1,2,1,65,43,1,72
4,1,2,2,31,41,1,80
4,1,2,2,44,40,2,100
4,2,0,1,69,44,3,100
4,1,0,1,77,43,3,50
4,1,0,2,80,39,3,3
4,1,0,1,85,39,3,2
4,2,0,2,53,44,1,3
4,2,0,2,35,43,1,20
4,1,0,2,66,39,1,3
4,1,0,1,65,39,1,40
4,2,0,1,73,43,1,36
4,2,0,2,71,40,3,100
7,1,5,2,63,43,1,200
7,1,5,2,34,39,1,400
7,1,5,2,78,33,3,260
7,1,5,1,24,42,1,80
7,1,5,2,29,46,1,50
7,1,5,2,62,37,1,30
7,1,4,1,35,43,1,100
7,1,4,2,67,43,3,100
7,1,4,2,21,40,1,20
9,1,5,2,77,43,2,120
9,1,0,2,46,39,1,300
9,1,0,1,54,39,1,6
9,1,3,2,62,44,1,56
9,1,3,2,42,39,2,12
9,1,5,2,56,43,1,40
9,1,5,2,21,42,1,100
9,1,5,2,29,43,1,20
9,1,5,2,60,39,1,120
9,1,5,1,66,43,1,200
9,1,5,1,65,43,1,16
9,1,5,2,64,43,2,200
4,2,0,1,36,41,1,3
4,2,0,1,61,45,1,50
4,2,0,2,54,43,1,25
4,2,0,2,63,39,1,12
4,2,0,1,75,43,3,100
4,2,0,2,74,39,3,100
4,2,0,1,56,44,1,50
4,2,0,2,45,44,1,50
4,2,0,1,52,40,1,16
4,2,0,2,48,40,1,16
4,2,0,2,39,39,2,4
4,2,0,2,67,39,2,2
4,2,0,1,23,36,2,2
4,2,0,2,56,42,1,100
4,2,0,1,58,43,1,200
4,2,0,2,27,43,1,40
4,2,0,1,34,43,1,80
4,2,0,2,29,43,1,6
4,1,2,2,56,43,1,12
4,1,2,1,61,40,1,30
4,1,0,1,38,39,1,10
4,2,0,2,80,39,3,500
7,1,3,2,52,41,2,20
7,1,5,1,37,39,1,15
7,1,5,2,37,44,1,20
7,1,5,1,31,41,1,240
7,1,5,2,80,44,3,45
7,1,5,2,76,44,3,10
7,1,5,2,40,40,1,80
7,1,5,1,29,42,1,8
7,1,7,2,51,39,1,24
7,1,7,2,80,40,2,3
7,1,7,2,54,40,1,20
7,1,7,1,48,43,1,100
7,1,7,1,23,40,1,10
7,1,7,1,37,43,1,40
7,1,4,1,43,40,1,48
7,1,4,2,46,44,2,6
7,1,4,1,52,44,1,3
7,1,7,2,50,44,1,40
7,1,7,2,80,44,2,20
7,1,7,2,74,39,3,12
7,1,7,1,60,43,1,20
7,1,2,2,70,42,3,50
7,1,7,2,40,43,1,24
7,1,7,1,56,44,1,4
7,1,7,2,49,43,1,10
7,1,7,1,32,43,1,4
7,1,7,1,27,43,1,10
7,1,7,1,56,41,1,60
7,1,7,2,52,40,2,20
7,1,7,1,52,42,3,200
7,1,7,1,21,40,2,250
7,1,7,2,51,43,1,144
7,1,7,1,62,42,1,4
7,1,7,2,39,43,1,5
7,1,7,1,56,41,1,2
7,1,7,2,50,40,2,2
7,1,7,2,45,44,2,60
7,1,7,1,45,43,1,60
7,1,7,1,50,42,1,500
7,1,7,2,62,42,1,12
7,1,5,2,40,44,1,3
7,1,5,1,41,41,2,20
7,2,0,2,48,43,1,40
7,1,3,1,38,39,1,20
7,1,3,1,61,44,1,74
7,1,3,2,47,43,1,10
7,1,3,1,45,43,1,6
7,1,7,1,53,44,3,2
